feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,label
0.0,0.0,0.0,-0.3065204808963969,-0.034538352270249185,-0.07206170661861282,-0.5756658807112783,-0.20797752378184384,-0.14244887983413948,-0.799925799145033,-0.27689760087764964,-0.2273810674176315,-1.0019980681188596,-0.3084926147802999,-0.3143217858305741,-0.539364040605713,-0.8425627620820055,-0.005186225706000633,-0.6812362082321389,-1.1946552556043313,-0.11655277908649057,-0.823448497499412,-1.3322101649240392,-0.23174752189025777,-0.9678827242758823,-1.3825653167596952,-0.3090032051259548,-0.42944644404511845,-0.9018585400078598,-0.04719031163167341,-0.5757273312598348,-1.3042417337439836,-0.16470595590946424,-0.7495074818617912,-1.4183155310107776,-0.27895120735214307,-0.9235600155929301,-1.4161133148404192,-0.34886667615337313,-0.3007301243233548,-0.8922476742136394,-0.10896507435406588,-0.43628117412711437,-1.2756366462992332,-0.2002317506135948,-0.610876473401084,-1.4018096278520245,-0.2863633403646589,-0.7820165369471547,-1.416009420540883,-0.33732676331336536,-0.16101015497892732,-0.8148345596743297,-0.18126975477399393,-0.29934477172403917,-1.102813980988737,-0.25034585195441933,-0.4461861451048908,-1.2395451671412843,-0.3029783718376943,-0.5904351627861772,-1.310913262601674,-0.3374575243643633,C
0.0,0.0,0.0,-0.3042429597329723,-0.0321225421269892,-0.06199599809095923,-0.585769292998401,-0.20287557639454462,-0.12717190921235122,-0.8084524885305675,-0.27176159859232313,-0.20915626205817345,-1.010082751877704,-0.29650883419196494,-0.29497064103225035,-0.542473629884416,-0.8443017174158671,0.0010943023612449778,-0.6949844327177782,-1.1720661164483914,-0.112671652655201,-0.844166690438124,-1.2941439491985371,-0.2301361690803207,-0.9937667511195806,-1.3382737725497573,-0.30849377717805854,-0.43144213154794625,-0.9009410529556432,-0.04650705564257464,-0.6000584434053913,-1.280315538596758,-0.16760217950535217,-0.7746564214631563,-1.380088765100525,-0.2835422843608805,-0.9490548949927783,-1.3821510347338284,-0.35361606327254036,-0.30039107665482734,-0.89257371739053,-0.11322826848161353,-0.4573684678226125,-1.2597889803153284,-0.2113473422237779,-0.6305366634286865,-1.3753304375358175,-0.2960321171625571,-0.8003873011276419,-1.3982491707644797,-0.34273294669384524,-0.15668102574554388,-0.8207561351770397,-0.1892310183758339,-0.32247998670121397,-1.1139326654750232,-0.26545860842758634,-0.4785668359172887,-1.2550923834995462,-0.31804982722335656,-0.6273937442679421,-1.3372495047367916,-0.35004785973087976,C
0.0,0.0,0.0,-0.29823516752614554,-0.022465296629754897,-0.061680520879763855,-0.5858196092995201,-0.1852993977728244,-0.11907225603833792,-0.819403733278623,-0.25063832676972075,-0.1934107073374459,-1.0268627655050084,-0.2780722348502176,-0.27093129292959345,-0.5622123005581376,-0.8230671672370167,0.02707179876985913,-0.7200792457846376,-1.1225922291467008,-0.06729757280428875,-0.8627556541747995,-1.2439805769457064,-0.17522915694198685,-1.0116888217582352,-1.2987533467252457,-0.25172733894311977,-0.45825106340470645,-0.8886557203444715,-0.017232921618355594,-0.6341832254579401,-1.2277986757845794,-0.11649176679544018,-0.7948905000683684,-1.3326019394567163,-0.22676452761537982,-0.9650986284354093,-1.3512222970167853,-0.299258007477234,-0.3287571369067051,-0.89259949018446,-0.08154655642434197,-0.4941800511287205,-1.233124184214382,-0.1676044685393592,-0.6540984262177337,-1.3460619917155445,-0.24993641330910318,-0.8189388356639737,-1.3755547528828338,-0.2990342554865892,-0.1848883549225521,-0.8338729073791431,-0.15579144416743343,-0.35999755795473776,-1.1138227813116952,-0.22734575879875443,-0.5132000983725173,-1.2473086558307902,-0.27812734471264045,-0.6609688386180712,-1.3255517685860934,-0.31055515415012386,C
0.0,0.0,0.0,-0.3187637680176999,-0.016120930490456285,-0.05691853187676392,-0.5959204702762508,-0.16011768204184754,-0.10655884140883479,-0.8225945611866357,-0.22430725935702953,-0.17527634787102644,-1.0276613856997885,-0.2637319522235272,-0.24459532703827597,-0.5656023327410402,-0.8133196946010627,0.07636048776871303,-0.7165314131703412,-1.1149040769112066,-0.0015991321721811566,-0.8501228342147629,-1.2150134870673799,-0.10582853494874064,-0.9990097768846293,-1.2450726842113815,-0.18014693661999853,-0.464384570427214,-0.8849719921797434,0.03422782211225345,-0.6230347296227033,-1.2200559875058528,-0.04779631101548909,-0.7720560885405906,-1.3153109926875044,-0.1652674107339984,-0.9312424580068647,-1.3121202069904365,-0.24576332276918497,-0.34057062217714473,-0.9021510869430397,-0.029934356436464034,-0.47741363626892946,-1.2510383507861538,-0.10067572117576847,-0.6236899360957403,-1.348615091160894,-0.19482034668195689,-0.7735308849934435,-1.333442057068819,-0.25395347641821253,-0.1959422306377591,-0.8617187086327749,-0.10442829296245784,-0.34707380827187084,-1.1460218747444377,-0.1613348080945586,-0.4915029029933034,-1.261897408866259,-0.21454076681841477,-0.6341988427591936,-1.2996845219665538,-0.2509441308351534,C
0.0,0.0,0.0,-0.3258190309162918,0.0014522849271560536,-0.07816604659042416,-0.615632174885313,-0.13625812056072834,-0.1341565376384569,-0.84648225948082,-0.2155604521888864,-0.20549805909680097,-1.0488325997866645,-0.26991582080855897,-0.27609128783311815,-0.5743788343557085,-0.8026491831377818,0.04862751343518713,-0.7256897352376456,-1.1204210697696393,-0.03986059774202409,-0.8680943567799463,-1.2257764024656506,-0.14838269362083056,-1.0125001308126453,-1.247037882932313,-0.2234601434007204,-0.46391078865485763,-0.8857073537390383,0.017585894979162124,-0.6142145583445825,-1.2528741164219253,-0.07782826652919457,-0.7692489604610195,-1.3212728035227674,-0.19818122695057266,-0.915476427101443,-1.2674817430081904,-0.27694987664273596,-0.33453565378901173,-0.9116837347595811,-0.03688595823536835,-0.4684674964874851,-1.2880355805284012,-0.11632027190081942,-0.6275318800276632,-1.3647548260368743,-0.2171003699347977,-0.7686526059483036,-1.3077001302371487,-0.27861947627156713,-0.18120291591721238,-0.881516557615239,-0.10306899130889709,-0.3311197980676668,-1.1784996482928334,-0.16771168466705855,-0.4911435345196052,-1.2795938284337698,-0.2313451073711353,-0.6349022624493526,-1.285491387094328,-0.27433771204977286,C
0.0,0.0,0.0,-0.33191420874558913,0.030925978152847818,-0.07021249327813384,-0.6239157611761217,-0.12685809810316015,-0.121904224758618,-0.8510261393527211,-0.22467393942495245,-0.18914815885593167,-1.0541085919883506,-0.2836549087701601,-0.2544503420779893,-0.5683838181368531,-0.8062050965715585,0.049075333165996646,-0.7122943679878915,-1.1123785089060976,-0.0384675578360624,-0.8678728137505318,-1.2129045281559703,-0.14390818489695992,-1.0196424866659555,-1.2356787253583044,-0.21812236285559847,-0.4537084959060719,-0.8911086274694245,0.008603185003722787,-0.5808008949523781,-1.2821162991186386,-0.09867214930399679,-0.758011866551526,-1.341498636166453,-0.2172103719018962,-0.9167587596024745,-1.2606470562996528,-0.2860657070974836,-0.3243219850164398,-0.9117320584365066,-0.0546223440955122,-0.4482671839407107,-1.305941066823191,-0.1414907194282091,-0.6297238050524941,-1.3698502145154163,-0.2415404510659759,-0.7819099806382805,-1.297739951698934,-0.29649661045210324,-0.17733554402606275,-0.8692722161538191,-0.12930194050371538,-0.3122215782955023,-1.177774812708888,-0.19888801995680655,-0.47575432278514757,-1.2759960965322983,-0.2649069676013674,-0.6200170516935856,-1.2683335825202051,-0.30634980190047817,C
0.0,0.0,0.0,-0.32525076825518884,-0.015930096679376712,-0.07311593290314426,-0.6105260054746154,-0.17177856352009394,-0.1327508699987198,-0.831918388761548,-0.2770596111381047,-0.2053748075252049,-1.030183119860708,-0.3415989243114018,-0.2792518128462938,-0.5570060956289339,-0.8235298368173608,0.010027863126325658,-0.6903968368226896,-1.1638848983769832,-0.08675302923828303,-0.8174149662680984,-1.275640995184889,-0.19265236382320533,-0.9522203470392636,-1.3065541794686295,-0.261848766045857,-0.43667662967460685,-0.8994031723695183,-0.019683867193035262,-0.5671784917475516,-1.2833054648499365,-0.11743538901431101,-0.7000087640303466,-1.3661605925720677,-0.22614335408795008,-0.8378964372734976,-1.3301723852226417,-0.29360643241984397,-0.2920515814297077,-0.9125555667877226,-0.06937135640401543,-0.40511959383517676,-1.2730688841525584,-0.14389455931310904,-0.5359965345402522,-1.3714485135931946,-0.23391839171875253,-0.6724497970634292,-1.3526548964323835,-0.28807749687278045,-0.12276647417913328,-0.8664743344282352,-0.12948125311439213,-0.25484401035298454,-1.1603160638749301,-0.18525860121522858,-0.383770484863321,-1.2787219982345337,-0.23853284028763044,-0.5154331135816144,-1.3151569187905996,-0.2734636317740811,C
0.0,0.0,0.0,-0.3204611443550145,-0.020125767056897583,-0.09000660542408752,-0.5978427858262546,-0.1739690594145617,-0.15928636501749055,-0.8133337821898189,-0.2956433673555267,-0.23870840831654286,-1.0159248299579415,-0.37034047911395157,-0.31989359386287186,-0.567613411818894,-0.8060806748373223,-0.006481127424720102,-0.7103695776043901,-1.122981248655194,-0.1023598403296998,-0.8287068040286824,-1.243401806981638,-0.21143701015493885,-0.9580082870439449,-1.3046831401324408,-0.2893154993151959,-0.4463018362142208,-0.8943298697155404,-0.031444476882266675,-0.5940265393715173,-1.2446146932311137,-0.13469889051479345,-0.7230842416268183,-1.3376363652947338,-0.2559326140620463,-0.8673976934610242,-1.3376246100801317,-0.337461552171091,-0.2977215213655322,-0.9187962497642455,-0.07642465321362005,-0.42883610629013025,-1.262776499791283,-0.16118339775965432,-0.556707091642748,-1.375583737403496,-0.26608401155758793,-0.6992116398585478,-1.3845941093959682,-0.33355437773197644,-0.12035660436128748,-0.8827091403662579,-0.13237880124354737,-0.24729836798821928,-1.1662849402745932,-0.2011727835906722,-0.37285889389941007,-1.2995824965393983,-0.2684169493483656,-0.5078938428937921,-1.3642875359430486,-0.3161480186387778,C
0.0,0.0,0.0,-0.3176603716538518,-0.028400747572486378,-0.0762381685175759,-0.5929868508223922,-0.1818733071152542,-0.12581286247868997,-0.787503373039312,-0.3193080564979903,-0.18789615465667214,-0.9745907694650062,-0.39968060627023166,-0.25254398089467517,-0.5618559103956436,-0.8044298619248822,0.028276160161725274,-0.7071479498377984,-1.105669386305125,-0.047503363615009724,-0.8192867542556881,-1.2218939652428926,-0.14596866142258744,-0.9400657776805493,-1.28964355276298,-0.21993889807757078,-0.4437282432296313,-0.8961546095863135,0.0034873883562504607,-0.597058625050326,-1.2298999574322804,-0.07753073187879762,-0.7197873590348577,-1.314574674586293,-0.19240992353828748,-0.8557851075784392,-1.3143528447178194,-0.27572083555423155,-0.2981271099633906,-0.925197195785596,-0.0414990818560384,-0.4341447035809899,-1.2536791134864074,-0.1136753909328592,-0.5597816923852862,-1.3605120791078158,-0.22368054406221127,-0.7005455208970968,-1.3640163657739381,-0.2992287869238784,-0.11709626701774291,-0.8997274025353468,-0.0964785808763782,-0.24083356572290704,-1.1780453227243295,-0.1584181661741867,-0.36394479312035777,-1.3029542963475331,-0.22967181948200396,-0.4979104604545785,-1.3579589967429044,-0.2844621319116587,C
0.0,0.0,0.0,-0.3144928664999277,-0.022271039583633696,-0.09971446148841669,-0.5824098153995843,-0.15657616534503496,-0.16543865986372647,-0.7625079609764567,-0.32758308704253025,-0.24017596898654547,-0.9380760395155048,-0.4309190940407967,-0.3150242828404043,-0.5767605154275334,-0.7827311717154088,-0.004649280717062574,-0.7125110344277312,-1.0960597250657036,-0.09342959583838269,-0.8182166497392694,-1.2152147894701983,-0.20020557479891174,-0.9354673223481029,-1.2899018249672154,-0.27899877845871157,-0.4454747748773298,-0.8950847762851317,-0.019377002105279175,-0.5798129688845151,-1.2337693256526672,-0.09931758954502544,-0.6929643095544538,-1.3389351089176464,-0.21017407874793056,-0.8224084031856117,-1.3683011243467071,-0.295875101167644,-0.28853796780904406,-0.9390860341848126,-0.055933155117784475,-0.4098088346745541,-1.2699769350267673,-0.128360350506285,-0.5234694828564818,-1.3861387579186544,-0.227786399566152,-0.6587347182839356,-1.396693322332617,-0.2988942214089236,-0.09489879953550558,-0.9325758292840611,-0.10493538459380945,-0.20029775632844884,-1.2142809648200255,-0.16298744081566738,-0.31176120329050844,-1.3380626159711926,-0.22294426862340266,-0.4427682661454727,-1.3834333797251146,-0.27088534657125746,C
