feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,label
0.0,0.0,0.0,-0.35023009767906643,-0.011382388984873806,-0.16516725905766477,-0.6960372783407384,-0.198725791074455,-0.2836547526795931,-1.0030411439757363,-0.28091900123708924,-0.3971080035984983,-1.2399450303089294,-0.33209983928012676,-0.5103549476021815,-0.6100423573923319,-0.8210598264008911,-0.1863279046039202,-0.7487399155692829,-1.321312120913717,-0.33620707739884387,-0.8288599112517934,-1.6266945178780912,-0.4301998056051486,-0.8857723021246416,-1.892903462577998,-0.4989518220130217,-0.3885651668025074,-0.900975131731417,-0.19303088651636965,-0.3869802659071837,-1.1707382858111013,-0.4160947617954349,-0.3200656965928006,-0.8018247306445614,-0.4639060967444522,-0.2939656699465967,-0.5719650464899088,-0.44591444470722547,-0.15069847770257153,-0.9126012315602116,-0.2189695773643079,-0.1531275590691523,-1.1216641083841328,-0.41428833599303416,-0.11532539837843835,-0.7477864777206048,-0.3580196438782314,-0.1163439447050898,-0.5569593261109705,-0.27317351408420304,0.08105827128289343,-0.8772830038990285,-0.25997382930274626,0.0704299811764643,-1.084456397016285,-0.3743951786265856,0.05898783509536838,-0.8048975386409676,-0.3107839448006111,0.03981205048678142,-0.6531486292954769,-0.236398177638787,L
0.0,0.0,0.0,-0.31351642309058675,-0.04736486463482487,-0.16381849341745336,-0.6378666624424143,-0.2458299455293737,-0.28960862436153717,-0.9288626852460633,-0.3486728517210406,-0.41126619770404654,-1.1666124850091522,-0.40786669688828675,-0.532652145178266,-0.5658176554106961,-0.8504364496536522,-0.18418950202032544,-0.6715278270475206,-1.3199580142207317,-0.3173076653569529,-0.7272211753450815,-1.6032193085268824,-0.39533697320448874,-0.7714490872327633,-1.8436784686979693,-0.45416347264514123,-0.3491570401258003,-0.9177283660314525,-0.18937794885316137,-0.3238994849217726,-1.1420083021782694,-0.38986656567910366,-0.262590840149711,-0.7569202125381942,-0.4255705259977186,-0.254409184002395,-0.5481558561587073,-0.4058756238637432,-0.12396310773073069,-0.9189277595216121,-0.2136024496264224,-0.10419879485258296,-1.1308109417944865,-0.3954608400384851,-0.07844375821770819,-0.7608752906181716,-0.3406866239310743,-0.09603204300724379,-0.5763916534347738,-0.26338916262773343,0.08526791442821875,-0.8757248205090643,-0.2528686891746061,0.09663425737090078,-1.0606610248078925,-0.36971202192149594,0.08061092428892871,-0.79943594238392,-0.31779978426023064,0.05097835222625306,-0.657756654839934,-0.25436261886210787,L
0.0,0.0,0.0,-0.3228037142701167,-0.03351146887616399,-0.16850441131078425,-0.6463604817257335,-0.22253243470084397,-0.2927484777104244,-0.9356131878133046,-0.32919904654697435,-0.4109524132924389,-1.1624459736742023,-0.3927573776660135,-0.5290460603015771,-0.5664473286787498,-0.8561026532871401,-0.18693150936043407,-0.6724170853382982,-1.329958158948749,-0.32489368291468157,-0.7338154062274999,-1.6196263288140347,-0.40749959820356585,-0.7744276929740802,-1.8591017577136406,-0.4664578471388583,-0.3481550329962619,-0.919024341361295,-0.1848846477802036,-0.31091944315609166,-1.1494928366914725,-0.3851817420877613,-0.2646411938757525,-0.764102514915749,-0.4181053397538162,-0.2537733037135856,-0.5372141331773505,-0.39272404039878406,-0.12184087438252085,-0.9163737025301902,-0.20271613485069695,-0.08838098724107794,-1.1137486012475863,-0.38355109693701656,-0.08103109181117188,-0.7450678512679765,-0.32973288256614547,-0.09561326828753439,-0.5503498133029938,-0.24899228925027286,0.08989110775485766,-0.8697804433952023,-0.2357242176780715,0.10988555294129244,-1.0592942455996783,-0.3505454602278985,0.08144294286038453,-0.7955930636093973,-0.2979665120867367,0.05949802569722044,-0.6430124859401992,-0.23114490868321055,L
0.0,0.0,0.0,-0.3240143610405199,-0.024985176652520376,-0.16692754512627792,-0.6503340784000745,-0.21312453076875285,-0.2913158179561371,-0.9357027787592647,-0.31554346498671065,-0.40869603178126473,-1.1574950191383717,-0.3818410245614579,-0.5262233485223666,-0.5709354316783678,-0.8498947058131266,-0.19695783186399707,-0.6753541539512812,-1.3292690216770313,-0.3462391264420331,-0.7389630780231655,-1.6262263883063912,-0.43893399993751075,-0.7853067864728616,-1.8750420430517014,-0.5050007601096087,-0.3468228203377679,-0.9167636334035756,-0.19813725485539288,-0.31898932543083725,-1.158264316663774,-0.4087916994017915,-0.26009053527816367,-0.7613651274711769,-0.4445929476647558,-0.24345065922429657,-0.5362826513880153,-0.4196337676482481,-0.11279851596910552,-0.9180063994178413,-0.2188694325813786,-0.08896784358126632,-1.1214052969846675,-0.40476871363818284,-0.06804757702340725,-0.741385102172111,-0.3437665546876503,-0.07734529291527906,-0.5525248423173175,-0.25729395699988417,0.10716396703585482,-0.8725591057030068,-0.2548620160853964,0.12059639081976056,-1.0791844267434405,-0.3698605829757564,0.09557469206396381,-0.8038776672871805,-0.3085512325565547,0.07428798706989838,-0.6516229028445834,-0.23489431699618618,L
0.0,0.0,0.0,-0.3198757526348252,-0.03589948420332757,-0.15947981109590176,-0.6366330163037536,-0.21376716137401075,-0.2841873428782925,-0.9235561581089154,-0.3066955945806662,-0.40244896683095166,-1.1511579130525353,-0.36898883173305186,-0.5211091639680359,-0.5702572617530476,-0.8476345883804021,-0.2032716360419272,-0.6886236779731469,-1.3197613696439334,-0.3433977435997874,-0.7462937683263294,-1.6143105282588648,-0.4329229207706885,-0.7956461424052748,-1.8609742031122611,-0.5002486542379047,-0.3502086071351736,-0.9139658276190384,-0.2049887739196658,-0.32416896241515875,-1.155387371266036,-0.39180895118259834,-0.2578423559918057,-0.763751827727712,-0.42448772234367,-0.25600252404409213,-0.55594528678251,-0.4093723819533314,-0.12310034773259805,-0.9235831492936093,-0.22390857466712463,-0.10910884272361204,-1.137677528425345,-0.3830512685265138,-0.0786329752297365,-0.7636019662246357,-0.3225543551435292,-0.09725286413346323,-0.5872502267853399,-0.2505996335013179,0.08321382241113583,-0.8990161355534207,-0.2583936905784818,0.08738698184760717,-1.095706336939786,-0.3598291308490465,0.07327180081323292,-0.8250749936451307,-0.3017562625280025,0.04581975171207424,-0.682499700448915,-0.238820146720031,L
0.0,0.0,0.0,-0.3271490343949195,0.0020876581542887502,-0.16873680772994154,-0.6619100403851119,-0.15034965203293446,-0.30324459618471317,-0.9521158760817376,-0.23079943525818505,-0.43100739897745105,-1.1920733127156833,-0.26072028044650314,-0.559177189406065,-0.6185256499253124,-0.8179169817556431,-0.2215831916614238,-0.7533623634566211,-1.318228539451461,-0.37849722049999335,-0.8325056426420232,-1.6204723934388725,-0.47678128596417585,-0.8953045140072357,-1.8797062612795221,-0.5482312541644454,-0.39217826459838473,-0.8915359475000608,-0.2266271455315272,-0.3918822928094223,-1.141920258850733,-0.4438549529631544,-0.31660102265313894,-0.7459846323914698,-0.48322237202147134,-0.2891542902121263,-0.5184174204771755,-0.46415819486913745,-0.157161019939064,-0.9012596778095809,-0.2494737100165383,-0.15259036988380095,-1.1268440901462475,-0.43866656750264255,-0.11577909004001619,-0.7400723844985241,-0.3726073026214827,-0.11947535486731589,-0.536973160377756,-0.28571976302156255,0.06373667911938209,-0.866759303412331,-0.2882178177725108,0.06779529797974011,-1.0890514524136317,-0.4100069849521459,0.058078966964944065,-0.8051225441356374,-0.34680234154947637,0.04273409815776486,-0.6398396354906023,-0.27224281974142006,L
0.0,0.0,0.0,-0.33328690335970584,0.001456060105105163,-0.1744419869256951,-0.6704521134952914,-0.1587692430526668,-0.304705150765175,-0.9728697798479001,-0.22757761775473115,-0.4256230021780298,-1.2073094410490715,-0.2660939247928746,-0.5469209452412113,-0.6320207715476815,-0.8011799103095941,-0.22631155908846373,-0.7763092934473795,-1.2992730276932498,-0.40366432012838405,-0.8647217206966856,-1.6077954675831534,-0.5253220670428435,-0.9470709034803791,-1.8717216172108169,-0.610633904136728,-0.41191923422783555,-0.8829580683576563,-0.2251834674110637,-0.4037371595743517,-1.1105954371236855,-0.4537323039531604,-0.3134449061823662,-0.7265458120059776,-0.49871867085298766,-0.2923888193073763,-0.5097343942018582,-0.47861266743423925,-0.17444583196367025,-0.895424417651016,-0.24369727588513623,-0.15927500781851167,-1.082567339515505,-0.43989936215937847,-0.10229118874590072,-0.7015487009815471,-0.37532997210192415,-0.10205557482900943,-0.5229637342458702,-0.2830501235668286,0.04828941127969984,-0.8680145946916564,-0.2778157654707113,0.03950347002267267,-1.0740227330168763,-0.39899243199101453,0.041254047523891946,-0.7859525133984194,-0.3287876422536336,0.04071162699579689,-0.6359802295197567,-0.24399208462040117,L
0.0,0.0,0.0,-0.3471221587844338,0.011071092659265957,-0.1613802119929019,-0.7201832405887367,-0.16768453386158488,-0.2769964275617602,-1.0425134535750673,-0.22493460905043877,-0.38281720350956805,-1.2831289429280894,-0.24743900933360932,-0.49027838893191616,-0.6540811090187966,-0.7890701621339127,-0.2198416161240927,-0.818247362076814,-1.2975541152202539,-0.39839844154724513,-0.9232826299008041,-1.61864828897704,-0.5147405511540694,-1.0057319493501338,-1.8969364551266277,-0.5957196844824361,-0.422448285591767,-0.8781763694202436,-0.2243740408167946,-0.436551022476117,-1.1614043830360212,-0.4629267944003257,-0.3361757087365505,-0.751156929517329,-0.5027057987307357,-0.2973305295025898,-0.5121865458365278,-0.475367574550189,-0.1724408428725383,-0.9000235230256622,-0.24672045548504992,-0.18903068604855588,-1.1095634435851145,-0.4557366671290339,-0.1231610438884997,-0.7187467565923052,-0.38289916597144136,-0.11897888648104304,-0.5300044723307252,-0.2820271326407242,0.06297987835431197,-0.8748335606617786,-0.28199174540996597,0.03355273019603151,-1.1032572788407804,-0.40190724708137454,0.04141847456541418,-0.7995525173521796,-0.3191077017838379,0.031085955677851888,-0.6396857713942504,-0.2273745382013791,L
0.0,0.0,0.0,-0.32855934388821184,0.03635325523959551,-0.1629482204157818,-0.700309707234438,-0.13639674497198997,-0.276471691638151,-1.020527621067613,-0.19053443412355847,-0.38114440889607887,-1.2619222983267058,-0.22094033463956117,-0.48491937540006774,-0.6720651613864589,-0.7698133390935301,-0.20706252006251602,-0.8417695563941511,-1.2638232170160055,-0.38341109825946684,-0.9483076683459701,-1.5859807629947773,-0.4966676445999262,-1.0317149300861028,-1.8676743885562588,-0.5749717139284148,-0.45358929018069954,-0.866328185269601,-0.20912252686128543,-0.4895202168061484,-1.1119578066996136,-0.44480662562469714,-0.38204462331605166,-0.7162552519723139,-0.48362208967919085,-0.32527705869014056,-0.5061652433112048,-0.45655330009411155,-0.20586760237092172,-0.9021194355044336,-0.23078500152126616,-0.23701257796168113,-1.088452579768512,-0.4418572266591437,-0.1625943168182768,-0.6979367483337012,-0.3680024002788314,-0.13647109240510538,-0.5310953893894118,-0.26591454860323066,0.038030691703909394,-0.8946464186622358,-0.26643665785153997,-0.009503713595219723,-1.0955287836836678,-0.3915504649691024,0.0059016024570602505,-0.7893607750067456,-0.31256577568523697,0.018154411374991082,-0.648645280029466,-0.22165743809569707,L
0.0,0.0,0.0,-0.3365669529381447,0.06651382681418094,-0.16637969259886667,-0.7196577150704673,-0.08151534204626305,-0.2878795420410569,-1.0505690930729819,-0.1143426976639809,-0.39853914520416517,-1.3086827746977043,-0.13767915742816675,-0.5079976715499707,-0.7338005763657056,-0.7226112999564489,-0.227841526837357,-0.9289038315669499,-1.2297530889419046,-0.419623744625312,-1.047246194665777,-1.5740654697039005,-0.5509008810156952,-1.1616899919061927,-1.8686483999075023,-0.6413308167066692,-0.5118246844345644,-0.8284177772192596,-0.22750709613231818,-0.536892762971385,-1.1036609124211616,-0.45861566422771444,-0.40448324784917034,-0.70386656136582,-0.4939612187130346,-0.36457430546199965,-0.49591742779168263,-0.4666677088320375,-0.25810952684760885,-0.8763985282546625,-0.24572670263364862,-0.2814058237663617,-1.0968159171262424,-0.4460271800675426,-0.18140033863816285,-0.7121537259611155,-0.3610190553943121,-0.16548661900865969,-0.5526065916575262,-0.2553090901415399,-0.013671986555678977,-0.8848034115348479,-0.27849900745460915,-0.056985076324723556,-1.1178344729028518,-0.39623837967218295,-0.020018177775996335,-0.8100128070681558,-0.3037160520625294,-0.003932727359124433,-0.665224825998346,-0.20413498895754867,L
0.0,0.0,0.0,-0.32284905639843237,0.07730008943023589,-0.18215919385890084,-0.6865884083789892,-0.05713325781977259,-0.30686928405053115,-0.9977984970737234,-0.09873981164153199,-0.41785915265137585,-1.2408561111483747,-0.12367483747178754,-0.5264116392860552,-0.7107024357800334,-0.7245647312633393,-0.22833079338592638,-0.8936501581756884,-1.2137412087088595,-0.4176146540592782,-0.9929575793161903,-1.5521272601719667,-0.5538963340542706,-1.0947334843132122,-1.8351933397610436,-0.6471665581104419,-0.49442400668136455,-0.8412761756512681,-0.2186305054166106,-0.4937402224743056,-1.10455230536006,-0.44883114687559184,-0.3541787223617254,-0.7212619849361336,-0.48889709943184007,-0.3132381148981451,-0.4857072445287698,-0.4595491212856853,-0.25233238073066544,-0.8840136033539326,-0.22880243868827863,-0.23425212005839802,-1.0811707732149387,-0.4373204458833098,-0.13287139202117487,-0.6946799310593099,-0.36840611788102257,-0.12487957834228469,-0.5104730394850375,-0.26541498084276827,-0.028418437549961817,-0.8871793641493564,-0.253769609808703,-0.015792899588988645,-1.0905267249523931,-0.38054794712261264,0.013380216182810793,-0.7835988634406617,-0.2988101782301938,0.008177967640276783,-0.6316684159625331,-0.20162739068138685,L
0.0,0.0,0.0,-0.3327013476477361,0.059887183775132094,-0.18188791061746123,-0.6930721047894414,-0.07121720386481911,-0.31186315984560414,-0.9947618743426737,-0.12491303744092916,-0.4268612589210388,-1.2262455431224037,-0.17746938113464225,-0.5405835428158969,-0.7021829980311725,-0.7316091591682115,-0.24536100086129164,-0.8733778745327124,-1.2107269610852933,-0.45510092736026325,-0.9667900020170499,-1.5580248817153375,-0.6088132979909455,-1.0599174854770357,-1.8415566012881526,-0.7096647775242517,-0.4808304634343894,-0.8455343889981687,-0.23210700647538426,-0.4736673028986158,-1.1105631047568818,-0.4594170765369005,-0.34544773447175775,-0.7081321952078728,-0.49027453908170265,-0.3140080481094889,-0.47829516697993046,-0.4557812688410197,-0.23583328533162223,-0.8902298973163246,-0.2396701478347027,-0.2207667984182615,-1.0928512102977799,-0.4531561930113037,-0.12849690217129067,-0.6964933157916019,-0.37674255091098985,-0.1223425602643593,-0.5098093268188756,-0.2675510128864893,-0.013025091245939086,-0.8953717654544543,-0.2608404900343032,-0.010785861128205556,-1.1049849042860782,-0.39601955916731235,0.016498387992523518,-0.7868323843549282,-0.30815419223897,0.019938788479471788,-0.626909502596217,-0.20393779942561494,L
0.0,0.0,0.0,-0.32884639908688335,-0.02803047325756768,-0.16204938461053778,-0.6808293883833335,-0.2839789465438112,-0.26582580265786127,-0.996588608538801,-0.4142241291909746,-0.35848266385991484,-1.235922389130187,-0.5019012061009307,-0.445876515450903,-0.5747955538477975,-0.8709215456941725,-0.18414005099981634,-0.6959672393833916,-1.3766772102220517,-0.36067313160760944,-0.7754384972217272,-1.7216279820844207,-0.4812777794808206,-0.8594163137871379,-2.0173919196146417,-0.567074085969261,-0.36270060211670635,-0.913896655048057,-0.18232163096064946,-0.40637253744287977,-1.157061636716867,-0.40928529695956184,-0.328002872909902,-0.7639833580675144,-0.4459958770884862,-0.292119018877353,-0.5743505334097824,-0.4197194887860344,-0.12043058114786445,-0.9014825974826841,-0.2016226872933015,-0.1510247299337762,-1.0880405321792568,-0.3947917472205471,-0.09917604722288789,-0.7123931897417243,-0.31150997392816243,-0.08527083574762336,-0.5889999800698279,-0.20848757480640542,0.11822873630731356,-0.8527700789038175,-0.23686844575181976,0.08515007643278509,-1.0472265673042553,-0.34337827325334325,0.07468024383630817,-0.7566841283706242,-0.25635368799314523,0.07321190001921929,-0.6496837720596604,-0.16417860614091512,L
0.0,0.0,0.0,-0.3285016000216626,-0.05151482717444097,-0.11019325920158977,-0.6528511789412454,-0.3444653591977851,-0.19414282704215868,-0.9439578535573772,-0.5188533646252632,-0.2822232225416148,-1.1631024006843826,-0.6256335621825809,-0.3719583775780114,-0.46306620665808335,-0.9296133736992368,-0.13489295009176563,-0.5579722833387945,-1.4334569904361594,-0.3098065863297761,-0.6251803956810983,-1.7716114379717043,-0.43556424511529607,-0.690509003300439,-2.0505111349004057,-0.5230155211906806,-0.2749530934836359,-0.9490683418617077,-0.1538508331457703,-0.40002392875271264,-1.1387232014423794,-0.3778599020984256,-0.3554866180450528,-0.7449192836967423,-0.4106172231226333,-0.2820041325391532,-0.5384019069915801,-0.37881658693488895,-0.050317522956659436,-0.9067171027924685,-0.19142381410853018,-0.15362255281971665,-1.0581914592467498,-0.37689269016402965,-0.13397419796929735,-0.6774041588475342,-0.2903003751509133,-0.07692378825019693,-0.536116468460504,-0.1807872677767173,0.18320358661266223,-0.8181179274509759,-0.2415811051658361,0.08541720681928282,-0.9751505916137078,-0.34002548427893836,0.04734631918882644,-0.7055775692597683,-0.25165943681256314,0.08856575598297627,-0.6041119408894547,-0.15505601876226863,L
