feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,label
0.0,0.0,0.0,-0.2594790355639862,-0.3517077200975986,0.010123678681942142,-0.6107848582302,-0.4747739479341655,-0.04215388931308236,-0.9239054773818114,-0.37562309103151653,-0.09765265760217157,-1.1197067510038357,-0.17383752521931595,-0.16286540959986373,-0.7913244981527328,-0.7283493217560739,-0.1609643917273874,-1.3022864954255224,-0.671721471750323,-0.26533900101997354,-1.6381327830700998,-0.6605354580329738,-0.3345859642992505,-1.8933632501051998,-0.7006798129334326,-0.4014656047157475,-0.797050443073457,-0.5600092586447957,-0.22605358087964983,-1.2037824029887236,-0.02538858852985564,-0.30309000473158765,-1.035532721984896,0.1314480658631769,-0.278581736494233,-0.87272418008601,0.0314654497804989,-0.27292726191512046,-0.7697268671959924,-0.2696249200860336,-0.28591392670216625,-1.0578132559097915,0.27590197716690457,-0.3302080428771942,-0.8831607501008022,0.34136156804194584,-0.2609264468665419,-0.7610395727808544,0.18379784140016378,-0.23624574993193076,-0.7188668010317885,0.06122321192034506,-0.35005837007716417,-0.9057886151867373,0.4755551562329945,-0.4160334723853795,-0.7442328747010812,0.4798514792113549,-0.380149875587997,-0.628718159778647,0.3312749105097867,-0.3516480339583059,G
0.0,0.0,0.0,-0.2596322776439559,-0.36541282084059146,0.018917283400231705,-0.6129823846305964,-0.4888677384856007,-0.031090363410437943,-0.9096288516260721,-0.36922573269822595,-0.08768779970294123,-1.0761372171205603,-0.1380870116742506,-0.15685327945748256,-0.7931674213090885,-0.746953977191869,-0.14084107948120805,-1.2997464784771726,-0.6681449724533163,-0.24483818542971686,-1.632814903299428,-0.6467251128863677,-0.3200623000901736,-1.8858854354538994,-0.6804751457055371,-0.3901227205538349,-0.7965508388861505,-0.5687427178269739,-0.2050328802620617,-1.2014503735523405,-0.049331158200674824,-0.270150516894581,-1.0344551308128926,0.09240005801118822,-0.24634020383750288,-0.8799428250313477,-0.01406507729546193,-0.2431372405826584,-0.7671097961100094,-0.27391326097678165,-0.26353356576249143,-1.0630311447158483,0.24998913017944716,-0.29221818236885416,-0.8973512852775551,0.3110299951606213,-0.22338408572183954,-0.7806797082905024,0.15945033111105028,-0.2008966361197804,-0.7151695742886602,0.0653306805452824,-0.3262483873360536,-0.918320158290856,0.4582347876242079,-0.37995431176843314,-0.7681610913498472,0.47481417992472813,-0.34013541589868623,-0.6552550167945277,0.34067556571190993,-0.30981908976612754,G
0.0,0.0,0.0,-0.274691598761247,-0.38576149978699126,0.0216467453120711,-0.614903922494156,-0.5326213366868513,-0.022422525768638905,-0.8867817905591768,-0.434570034554941,-0.07793284415596839,-1.0457862645457097,-0.21790519634173305,-0.14799585960039383,-0.8063368170376151,-0.7411370072486331,-0.11818476629629902,-1.3028779697582347,-0.7034357240076364,-0.20545067053042373,-1.6218226829428335,-0.678863206574883,-0.2756526682238078,-1.870706198923076,-0.7021480078474531,-0.3418919750771057,-0.8163116988139641,-0.5482960072670601,-0.1816774581351793,-1.1661077062018392,-0.10494566628209756,-0.23679515187867525,-0.9896148797347786,0.020081414188475522,-0.2202086632303302,-0.8353803951789551,-0.07735339563322917,-0.2235258872249181,-0.7924378883068852,-0.25559810059623683,-0.23862689887387312,-1.0517199276205607,0.17395151337969336,-0.26271341833206213,-0.8882374551246248,0.22659487565384676,-0.19755947511514266,-0.7713496551014163,0.09414334283159616,-0.17708240518446983,-0.7475396589554677,0.0736546428676711,-0.29943166211973243,-0.9229841066325298,0.37128080126608265,-0.3406446121158725,-0.7739872259856146,0.39411105927938295,-0.2918259890481853,-0.6562258663465965,0.2886326235201173,-0.2561295291473849,G
0.0,0.0,0.0,-0.24788814832846037,-0.4516827289193272,0.1220256978648822,-0.5415311847997603,-0.6199920563680862,0.12405734061855092,-0.7687990295032022,-0.5825307235758395,0.09859186880454687,-0.9120234678116924,-0.42724407637079126,0.049818019255994335,-0.7766590287433021,-0.7694210084568158,-0.024779995539954174,-1.2643246201921017,-0.6798346006292544,-0.06895477719435904,-1.5860944536238204,-0.637178592975553,-0.12291254957017284,-1.8153881389161375,-0.659193973037163,-0.18209290128642638,-0.8010121239465796,-0.5889608333905876,-0.10726002993871417,-1.131881849732211,-0.17867428841118085,-0.09110374636373303,-0.975798765262643,-0.06239484115841467,-0.05735765114270105,-0.8202378100632953,-0.1348441455113252,-0.06417628063203526,-0.7818005990456308,-0.3007998264506789,-0.17217483813546308,-1.0408060884853134,0.08199711071663521,-0.13536898606190814,-0.8889139371485374,0.14084155151097366,-0.08047991706586864,-0.7582767216989259,0.03683869822679203,-0.08256961424806322,-0.7461159087814726,0.011421545005474114,-0.23041714862467602,-0.9003986831354898,0.2918939952017201,-0.2502625354438576,-0.7561577842286201,0.32554956681779773,-0.21850723835879632,-0.6295187520305288,0.2375951735461869,-0.2003327602680362,G
0.0,0.0,0.0,-0.2554502682910198,-0.42175255574429876,0.10657584255071867,-0.5546868327990505,-0.5877341550430542,0.11415481444060986,-0.7863537128222207,-0.5281055502076935,0.09201205829911065,-0.9297416078737336,-0.34338911044515896,0.04859586743401614,-0.7844421352905598,-0.7257942337410582,0.018553798372633466,-1.2118261884020152,-0.6580558585009414,0.0025000499756280374,-1.489190942173857,-0.6236195988330797,-0.032751605461293895,-1.7075938839952332,-0.63381792144577,-0.0780099920972204,-0.8395635967658959,-0.5401148509172694,-0.058385912719834426,-1.0594351773724304,-0.1428028745081727,-0.04555675093516942,-0.9081014958981125,-0.038127750592594246,-0.02791346219089638,-0.7843884153179038,-0.10722343373995863,-0.036180921268308,-0.839176009673462,-0.26603159673679366,-0.11990599324253189,-0.9844850213172007,0.09908510891048461,-0.0821878966645505,-0.8467334559201043,0.13572012203859807,-0.038475265372076094,-0.7439588643081639,0.04112653000076503,-0.0402619329848407,-0.8183128290780759,0.030846309532565314,-0.17910721521716363,-0.8894631756655774,0.27092011424848944,-0.17710446748658223,-0.7548958993018516,0.308404354794805,-0.14184472645049762,-0.6517402473231272,0.24241702473815505,-0.11957947653373215,G
0.0,0.0,0.0,-0.2653059370224301,-0.40205432533161906,0.13146352170181738,-0.5706564830826767,-0.5527820012462162,0.15168550803905953,-0.8036378431903882,-0.4822028671662171,0.13519629271341818,-0.9501588278568803,-0.2834094552205487,0.0965210711515756,-0.804421849849783,-0.7117467275063057,0.053013366760440266,-1.2094040327944298,-0.6276238720809304,0.055098425883074294,-1.4653076898890587,-0.5753816425494102,0.03398358072350095,-1.673578844610011,-0.5822498334066878,-0.0009582426565796717,-0.8571071477957635,-0.5141237777380516,-0.03231220143793439,-1.0383516335811627,-0.1562548724286787,-0.007900582486950174,-0.8833770447837954,-0.07081289869024646,0.01379578553386907,-0.7554084467148181,-0.13580954726932828,0.007528265467045721,-0.8515830404040935,-0.23227804889090492,-0.10050004349500918,-0.9555746268342016,0.09297274983133538,-0.055372965184784705,-0.8198465315272356,0.12850068364354236,-0.013479677932134213,-0.7123264107833349,0.056363371001819124,-0.015904559236025472,-0.828570969737297,0.06614744124236523,-0.1642167867026667,-0.8741939034172723,0.2745495999708942,-0.13663579366335077,-0.7440987282628412,0.3168759987345175,-0.09348575763674132,-0.6405664754223399,0.2753180979749166,-0.07003331365718053,G
0.0,0.0,0.0,-0.2393272935446265,-0.43174568157535664,0.09815969635689104,-0.5293315429029218,-0.5769089176560046,0.09032939775358412,-0.7581613738625582,-0.5010497373723963,0.051601096674261736,-0.9058706492286251,-0.31838680774378636,-0.0045424403020748105,-0.8189138813626167,-0.6962063537540278,-0.021101928889032954,-1.230033709983078,-0.6201068040436459,-0.043226925597681015,-1.4832067350325977,-0.5581881853959255,-0.06793132682467962,-1.689277201458611,-0.5461321812896066,-0.09986832648066155,-0.8821182634917031,-0.46082632281988856,-0.09750112517649276,-1.0120039994580903,-0.15681935649774117,-0.10247741948475943,-0.8537557358917766,-0.09031328867099461,-0.08095157035769751,-0.7146435938330284,-0.1427610724044993,-0.0821792212693154,-0.875942126791811,-0.1535828873112212,-0.15732823201139728,-0.9155812546424714,0.12748177550880918,-0.13893920556741815,-0.7806311238487506,0.14269439184923155,-0.0949026797660504,-0.666651561854523,0.07068950737400556,-0.08904516398786766,-0.8559780217826071,0.15407427375842403,-0.2144136583458949,-0.8410390485991319,0.33549968681441966,-0.19572413684471854,-0.7019402160324532,0.34919701748273896,-0.15087301189967467,-0.5992500314013461,0.28820467293558955,-0.12262462151267592,G
0.0,0.0,0.0,-0.2577524632456196,-0.3970490546831912,0.10276069234121753,-0.5491123968328784,-0.5247823290616955,0.11334724507767999,-0.7680302992057707,-0.42374788225595833,0.08236395192837109,-0.906693797075405,-0.22555021550447363,0.03670929047075166,-0.8195394562630052,-0.6751583593156233,0.07424120172168498,-1.1973865479562433,-0.5458774782336495,0.04298485641487809,-1.4189498746318465,-0.44745624182962046,-0.005248572082815273,-1.608428155908829,-0.40830108232051154,-0.04046155388705296,-0.8978484358258799,-0.4397401753799008,-0.022288213070474037,-1.2424527908674172,-0.42056580517001646,-0.02608146270050309,-1.4649360554726922,-0.46863303080473906,-0.0555136707482483,-1.6441471436534016,-0.5347926815959207,-0.08102880489108662,-0.9018325117985296,-0.14590352189040023,-0.10943932244685843,-0.9753273549126078,0.05838069691310138,-0.11509415129858802,-0.8212037295268626,0.09855069476294394,-0.12477253656920655,-0.6864941698846574,0.062410314367418056,-0.12508448734702907,-0.8708178251646158,0.16497950910533057,-0.19414199954352906,-0.8556933651574968,0.31700916395313766,-0.18134303493041085,-0.7206577820847702,0.3299949156138574,-0.14680489427316293,-0.6066136073676709,0.27660744032893103,-0.11596118074220561,G
0.0,0.0,0.0,-0.2544729790801737,-0.41809506151183234,0.0815752993605617,-0.5611683803404105,-0.5515465855975151,0.06876899412176316,-0.7660410893753864,-0.44275530626378506,0.021547592029986882,-0.8821099650643472,-0.2147729493542504,-0.03948958590692929,-0.8554238759258841,-0.634596860690051,0.0018573594852660073,-1.239709967351337,-0.5425759726870403,-0.04116764558554676,-1.4801256253723798,-0.4933892607197047,-0.08082385860125825,-1.679257493451208,-0.47729731261016045,-0.12146873609252501,-0.9166855563174875,-0.391992070995214,-0.07765183266209308,-0.9597371911113997,-0.09613138549352575,-0.126888746336298,-0.7752364682204657,-0.060850089630455496,-0.12685810362194058,-0.6517741352740664,-0.1418796494122002,-0.12666722120467383,-0.8942910280685626,-0.08515502293155038,-0.1458064462953057,-0.8752433271184634,0.17545261175417948,-0.16723222036774327,-0.7281387655584305,0.1680744714625878,-0.1280021949005864,-0.63330482543796,0.06556729354338647,-0.11083788352849176,-0.8493473966860211,0.22606942245016054,-0.2137624926803365,-0.795150491137952,0.4059788496978763,-0.22277095887223308,-0.6505087290589291,0.4047880609952585,-0.18085239311376858,-0.5660230153780949,0.330012882093395,-0.1447471604193068,G
0.0,0.0,0.0,-0.21752059344139557,-0.44207811407526904,0.03698354485901869,-0.5198847194613473,-0.636756344443363,0.014692934926427717,-0.7694509669846595,-0.5400234060882717,-0.027930962311831033,-0.9089397171724465,-0.32783961990361565,-0.08276745742580993,-0.8653449054927822,-0.6246552270282368,-0.07330525309709121,-1.2554087655833306,-0.5489801610235681,-0.1247614847488382,-1.508072370072645,-0.5013973537232146,-0.16807471172881622,-1.7114632106802088,-0.4842372024931572,-0.21103448190589055,-0.9314073065544194,-0.3397027205277385,-0.13070000368437248,-0.9526821964122435,-0.06232841456892921,-0.18192149734784932,-0.7820470995406354,-0.046854857045670974,-0.17916584580629388,-0.6555417356014397,-0.1278023873064343,-0.18214355916714808,-0.9036160624919132,-0.009966514081305033,-0.17683823215317473,-0.8745449830878924,0.21868325128580077,-0.20066380634579617,-0.7420279950559255,0.21061668662191171,-0.15201152085136158,-0.6456094481104893,0.11560292449194844,-0.13156440257587554,-0.8470610310331118,0.3142987437771955,-0.22588908367672006,-0.7945130514843892,0.45819853921012077,-0.23436845988017038,-0.6609441562781166,0.44085328041607114,-0.187252475621952,-0.5752950284069337,0.36151484828525593,-0.14979180876625187,G
