feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,label
0.0,0.0,0.0,-0.2590568352962948,-0.20668596325886354,-0.09803801449126465,-0.3409412378690068,-0.6721019827648909,-0.13276314022443741,-0.17384804108576135,-0.9946703297817004,-0.17104484792951172,0.0187918451329124,-1.1994988364907582,-0.19197317144399265,-0.2529158753912158,-0.9748639619958503,0.0041945550100394285,-0.3695319581230911,-1.2126327820875569,-0.18207335981563774,-0.36804022697205974,-0.9692988658582506,-0.2945488471687544,-0.31487879032284966,-0.739491797109583,-0.33765977824930815,-0.0684466556118435,-0.9975159920962299,-0.016640337972167206,-0.15462163668314247,-1.4029191251890216,-0.2098075413996124,-0.19782312298583,-1.1232752097974696,-0.2641080761223516,-0.15762678727498966,-0.8997255432658032,-0.2440049490543283,0.12526627196848525,-0.9324805474041806,-0.0692730770984313,0.07275336808209941,-1.2024716530164326,-0.25831006229949,-0.0133343308473839,-0.8254140567066248,-0.22215546832951857,0.00449344335547367,-0.6209346785648299,-0.13822200176272312,0.332178375322053,-0.7927132732927087,-0.1332425555721395,0.24912756594507712,-0.9860526729797673,-0.2365995221811122,0.16138758962188943,-0.73727714500668,-0.19115065297234074,0.1797504298032109,-0.6169945510901997,-0.12539211375597858,N
0.0,0.0,0.0,-0.25529089714625963,-0.22029439059206898,-0.09607056917914603,-0.32805246089890894,-0.6811335933517902,-0.1265584600866461,-0.15106022879383474,-1.0127589188594677,-0.15905230015272717,0.039337104467806125,-1.218105241334196,-0.17121911966300654,-0.24048730947603897,-0.9876972194437219,0.011065494216445732,-0.35383629938004174,-1.234630389851214,-0.17298907093278074,-0.34593698225662445,-0.9732354240880682,-0.2755993015928815,-0.2995948130503082,-0.744002457200128,-0.30947835452498157,-0.0512821372807987,-0.9986591799248073,-0.007069989237929646,-0.13477972988638667,-1.3941666403947097,-0.2014456825486665,-0.1742921057162729,-1.0790045855076404,-0.24808661573966956,-0.14044499506881614,-0.8589437584799049,-0.22085088363971442,0.14185532424207017,-0.9262598699708116,-0.05736765558105854,0.0879954347216702,-1.1853095614815596,-0.25358282695630896,-0.004518632562935569,-0.7986940961797685,-0.21089178260095115,0.007137702526030198,-0.5966508230525885,-0.11936891302858921,0.3478428609415854,-0.7805694320023862,-0.11804307794195355,0.2537987220366589,-0.9739031527118485,-0.22522630226218157,0.164352956269308,-0.7197628357382827,-0.17768774481791305,0.18091583681566284,-0.6028104534807649,-0.10857636014826803,N
0.0,0.0,0.0,-0.2780871444349109,-0.18398185744239146,-0.07756158561965666,-0.4024556483284603,-0.6448438609300732,-0.10394046596316169,-0.2497672194570481,-0.9736806432516594,-0.13855310605576726,-0.06635304078783864,-1.1693043420222395,-0.15877439803665122,-0.3222170866850784,-0.9633548959698376,0.022739921396238327,-0.38756279728902693,-1.2148534131057012,-0.171280151662895,-0.3501804418385193,-0.9821591872318303,-0.296677743581989,-0.29584671879918467,-0.7438185460748965,-0.3471103775472197,-0.12335736012864942,-0.9923207462312454,-0.009082857543470857,-0.16237601423103049,-1.400062290238015,-0.20445136028326488,-0.17621549971581188,-1.1141829102053862,-0.27001282763782924,-0.14435956794587831,-0.8884037281973046,-0.2564810164209505,0.07651732377368939,-0.9269887917587968,-0.0707289168061719,0.07046653270425962,-1.207258189826939,-0.2642401555834757,-0.007043139327924019,-0.8239674885645467,-0.2307712833453541,-0.018411696716959792,-0.6047659847022036,-0.14559035476302426,0.2882773052919,-0.79087759093928,-0.1410570624870447,0.24637367715555997,-0.9909246350833323,-0.25182994578146106,0.16349203147370162,-0.7363624504033334,-0.20210073023848207,0.15352387551121507,-0.6022625049685524,-0.12944154167779004,N
0.0,0.0,0.0,-0.32002548681289567,-0.17238501949013263,-0.09214806757484224,-0.5130211129388296,-0.5752693258818476,-0.12950792141470244,-0.40033191891865216,-0.9080824917490801,-0.17118572259141954,-0.19402218205408917,-1.060257739475331,-0.19371072591040678,-0.42009163543819794,-0.9531041400977744,0.01711187622550207,-0.44629186597599657,-1.2316020592521313,-0.1676387264649702,-0.38665912178793127,-1.001317757885241,-0.28647933553438015,-0.33722659259390064,-0.7691882583041438,-0.3356805254421075,-0.2017692989470043,-0.9793926278550783,-0.008901151923120066,-0.21099783589937085,-1.4027533870801896,-0.2026890593029901,-0.19774935232396354,-1.0976626766304434,-0.2680927507190235,-0.17949000853600655,-0.86400027361185,-0.253976475204074,-0.0018355804402864948,-0.9156779872648965,-0.06432779904299066,0.025792040897587,-1.204788412751201,-0.2581905099192078,-0.02983461757691113,-0.824624541430158,-0.2235841151384347,-0.06404617091473348,-0.6072427666532427,-0.13585897599171004,0.2068904806839355,-0.7707041891994275,-0.12858665712732506,0.18068827001621207,-0.9912468170877252,-0.23611688782441684,0.11378731750132888,-0.731644004865037,-0.18187411033084244,0.08154486193586503,-0.5885342162480605,-0.10602654186163563,N
0.0,0.0,0.0,-0.3221437898610548,-0.18857941775752754,-0.08770210464617162,-0.5379248597594326,-0.5707260293494753,-0.133500217237576,-0.49381262855879393,-0.8500733774087474,-0.18824103520622265,-0.326159129321212,-0.9506550435021943,-0.22632513489660713,-0.41164572041381503,-0.9656020082805266,-0.0010525739983118184,-0.4279610614122162,-1.2765735461587877,-0.17818737204273713,-0.37227329605067994,-1.0479333901003625,-0.2975420263218432,-0.32849924286518095,-0.8171229787276568,-0.35104348759852944,-0.20504188996847084,-0.9783074598046637,-0.02953535929532116,-0.21084098559285108,-1.4151557639311243,-0.2051165971772846,-0.19027142670176236,-1.127605081550508,-0.27344416794804643,-0.1726844916116946,-0.8980185724981032,-0.27319158337594457,-0.008601861308168137,-0.9196302175723208,-0.08522557655236107,0.01960033902139561,-1.2244086083135235,-0.258412850971459,-0.025628802695746536,-0.867242554959021,-0.24032343901460337,-0.0604018382227016,-0.6421944564075602,-0.17482583641892163,0.19325712739125855,-0.7888364436821588,-0.15017877093461968,0.1819758556554453,-1.0115893232896753,-0.24872472565529335,0.12242100091483049,-0.7774189497020336,-0.2108824938743101,0.08946165128544835,-0.6309026952792178,-0.15390518007756152,N
0.0,0.0,0.0,-0.315593863301559,-0.17734522294708913,-0.10266216050368103,-0.5111034228059599,-0.5600094022003347,-0.15219192224550546,-0.43996326402223246,-0.8532402944962363,-0.2020539677452366,-0.2819848028088167,-0.9989899362278977,-0.2319521157051491,-0.4236944402833354,-0.9430223458197156,-0.031454019211010466,-0.4318210802449035,-1.1992624262063927,-0.2203123652055123,-0.38093617880646835,-0.9605919926401034,-0.3323172156246621,-0.33173667110553723,-0.7399841669083336,-0.3784876916212213,-0.21185776773093404,-0.9757981467604178,-0.05416883819134274,-0.20880174252508446,-1.4000500826501066,-0.2463666975382376,-0.20096765938158773,-1.0883363443578637,-0.3013122300161142,-0.179423098032556,-0.8819561062738176,-0.2837806620747388,-0.009407894489288476,-0.9174870485581405,-0.10501774251180479,0.014591201909273516,-1.1694840835942981,-0.2911417864580909,-0.03146789987167742,-0.806931103822418,-0.2593728639401152,-0.04924225319427365,-0.6361516164095494,-0.18099110855271497,0.19580405929944242,-0.7831010464202558,-0.1656875106677477,0.18132305194118817,-0.9577753699537856,-0.26706412092829995,0.12021476082229417,-0.7149436348537909,-0.22046409088926774,0.09882175167693126,-0.6081842671176697,-0.15562360123091606,N
0.0,0.0,0.0,-0.31785560336589924,-0.17909166654553182,-0.0812671340660928,-0.5153290680000306,-0.5760381146542981,-0.11506054867146337,-0.4130549092407778,-0.8779519654537279,-0.15319747869621966,-0.23276535871923393,-1.0098860519443078,-0.17438902244687052,-0.42703172164054076,-0.9397122881296562,-0.006061251862738671,-0.44942998731076056,-1.2265764036956104,-0.18480022537966456,-0.38511028051898766,-0.9982435811532789,-0.29477602819725723,-0.33700684722834173,-0.7630345222553347,-0.33998070385356716,-0.21360118299504618,-0.9762627897154877,-0.03585387064251537,-0.22666011433832495,-1.4137845002508684,-0.21465502713085138,-0.20295432499468768,-1.104422178213598,-0.2655187452264659,-0.1825790523053134,-0.8758977673282363,-0.24740993944212739,-0.008497919931211363,-0.9164644553682587,-0.09240117711610035,0.009244594383285513,-1.2009946510166227,-0.271324149633621,-0.02780209711516302,-0.8308486429926203,-0.23464603376537668,-0.04993554074703419,-0.6347081440642531,-0.1540861049295981,0.20249074586386304,-0.7774096922223376,-0.15687070725719635,0.18227318566229506,-0.982344138264911,-0.26192101695070574,0.12449447076676061,-0.7314609601131383,-0.21318455497125788,0.09764427112702044,-0.6010881148008692,-0.14607085443870355,N
0.0,0.0,0.0,-0.32186251944867045,-0.15771382481177554,-0.10637082437893515,-0.5263820502882465,-0.5507782743918431,-0.1514351461106752,-0.4574206421989502,-0.8704943187654846,-0.19715922017440807,-0.29981996764443297,-1.0525053244686593,-0.2211834260701715,-0.4325728457050225,-0.9436133375412871,-0.01605238789059765,-0.4537184245608123,-1.2491282898870788,-0.2007561125568448,-0.390671101216475,-1.015086387444946,-0.31301386042394574,-0.3421625572911298,-0.7886207029423812,-0.35805658992721057,-0.21517240713786798,-0.9759444805947991,-0.03511703294760512,-0.23389686438510168,-1.4130171797774378,-0.22215824492612915,-0.2100030568134092,-1.1022416221594502,-0.27882624493527386,-0.17980663296404206,-0.8820503398444385,-0.2633253209586209,-0.009321230023908974,-0.9202932164687329,-0.08436889461916627,0.0057994650038402,-1.194367386032088,-0.27166056404923244,-0.03196715190126684,-0.8174120063243403,-0.23654761457360515,-0.04364396455355362,-0.6211981452126834,-0.1539726416567085,0.21205533797298026,-0.7860153080577187,-0.14397752470292352,0.1876836542498539,-0.9884846150151283,-0.24909217581406407,0.13207750327830486,-0.7372406406052374,-0.20096285056746857,0.11154440529557058,-0.615864653541007,-0.13370902864544124,N
0.0,0.0,0.0,-0.3159891703673078,-0.1542984897826725,-0.0907254509657643,-0.5135222850868817,-0.5352876501060858,-0.12534189480363223,-0.4334978686056897,-0.8738326936739612,-0.16049468435296216,-0.2757349789546346,-1.0748121676187745,-0.17498709827560616,-0.44426440515654364,-0.9306657888465185,0.013567658470653098,-0.4551561825358294,-1.201162570151993,-0.17457003886211703,-0.38901351911650806,-0.9889334878895173,-0.29428224883680504,-0.3428044245043513,-0.7538703188718863,-0.34291076515511654,-0.221818504122295,-0.9750064095754523,-0.012611602425253136,-0.2350555651101906,-1.4026732739440713,-0.20272762494377372,-0.20348443960967372,-1.098218634779108,-0.2650296441726319,-0.17457766363781912,-0.8781979329297068,-0.24973665807348253,-0.011139575304111533,-0.9157773380780151,-0.06815501758704008,0.011195337292008549,-1.1892954052731823,-0.25582802159227824,-0.018983825858223426,-0.8342688177799061,-0.21613169233993973,-0.0303855123246958,-0.6526007340981551,-0.12961092972063307,0.22258396413797224,-0.7764743501529103,-0.13224837669931894,0.20024338588532786,-0.9759242459323881,-0.23717192787214605,0.15266976262816176,-0.7324574173269831,-0.17969007775350074,0.1325194079108307,-0.618869800692087,-0.10359402063524417,N
0.0,0.0,0.0,-0.29343821519509083,-0.1673194039541343,-0.09885426983864014,-0.4275737917225992,-0.6050014460834525,-0.13090202419685334,-0.31398398078732187,-0.9534961200350456,-0.16091600020767177,-0.16400684575087998,-1.192484401215075,-0.1702166715391031,-0.37347511309430087,-0.9504926190248821,-0.003376031119495755,-0.43524702805221527,-1.196556229734048,-0.20523873920441832,-0.37007488962954477,-0.9743230088048381,-0.3278803041332781,-0.30977485955372586,-0.765186383603234,-0.37333901404612,-0.1645007429190695,-0.9861019510765159,-0.02329050583741852,-0.21157728551588847,-1.3519172005082094,-0.22338143653517842,-0.1895789511161301,-1.0357222721087755,-0.27835498475622644,-0.14658493517189106,-0.847912376252713,-0.2552847568031229,0.038007497001868194,-0.9166585828112532,-0.07546316752663415,0.03914090482345356,-1.1685308343134497,-0.2674150473273068,-0.0021485418327378616,-0.807193496722228,-0.21362496156338381,0.0009509452095105335,-0.6426957255069381,-0.11626464649233402,0.25792368049403014,-0.7845639724396569,-0.138068492166284,0.23052338296349598,-0.9424708018419048,-0.2477338803766368,0.16874433591651025,-0.7076978824734086,-0.18745201484017146,0.1570637570399412,-0.6161762409767131,-0.10586311678227955,N
