feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,label
0.0,0.0,0.0,-0.3069997078370609,-0.12772032326101096,-0.01734545914471806,-0.5253974977556171,-0.3615878755910827,-0.04597831102646759,-0.688038861209338,-0.6271256492103344,-0.10597087360316366,-0.8407648011704169,-0.8544006921246861,-0.166600101921921,-0.29955568312066116,-0.8564640401420756,0.13593214134788528,-0.4955052147452055,-1.0971164613175333,0.05221100724892822,-0.6677805532262108,-1.142943164093246,-0.06264450670488182,-0.8081567088234171,-1.1218748153405058,-0.13732027137074876,-0.22384703625775418,-0.9706957525887469,0.08742002210469718,-0.43939528425435304,-1.2940199467693463,0.01602614139002973,-0.6219847879946846,-1.3372383887775694,-0.10344568073600566,-0.773384533279942,-1.3022435500639642,-0.18534046979691668,-0.12628959058377107,-1.0518932981362177,0.02067082465779927,-0.2881745489078642,-1.415138412009736,-0.027582648199253004,-0.47601119482550003,-1.4804484788800756,-0.10285065787912485,-0.6369761870469236,-1.4628101174205648,-0.15096203491263085,0.00536467315502651,-1.0701218100864955,-0.05462620630031785,-0.11132619773350358,-1.402085065901568,-0.06678459184329073,-0.27214517742244176,-1.5176270883182748,-0.07841954464043385,-0.43439061161349557,-1.5460226834516124,-0.08811270109027197,O
0.0,0.0,0.0,-0.31696188461642005,-0.13581905962941365,0.01668205436444495,-0.5276008321459522,-0.36987145015039175,0.006617389821741764,-0.6854482869817988,-0.6277830466160969,-0.04164395420142088,-0.8308437902093873,-0.856076474281072,-0.0932054549272013,-0.2877340456935086,-0.8556263094040193,0.17856943560917293,-0.4732168169238145,-1.1001288669592586,0.11639216494475596,-0.6330632126129914,-1.1430656988903605,0.011864971722221002,-0.7602912752429499,-1.1185493986962285,-0.05906586765404859,-0.20904985304791113,-0.9708750623825628,0.11704602592271808,-0.42437303179680647,-1.2916739442350456,0.06435586512470869,-0.5969395068935454,-1.3220913154083622,-0.05214871677697578,-0.7336165521076844,-1.2731212768747666,-0.1356029245922549,-0.11123435431896934,-1.0504828799186865,0.04029404164778418,-0.27805511128609833,-1.4096720686823179,0.007229986416381758,-0.46697878452316,-1.4686305786701446,-0.0657571862073507,-0.6238514664515568,-1.4416136741330072,-0.11680954406855175,0.016629844728631184,-1.0712797493010329,-0.0425485836222194,-0.10301732606472934,-1.3942100192707763,-0.043942118744770296,-0.2684960806076227,-1.512438212406511,-0.05263491997021781,-0.430604909295196,-1.53998030930021,-0.06365537473277806,O
0.0,0.0,0.0,-0.2995126587828467,-0.15138718197935883,0.014201836931561402,-0.5097750400428346,-0.38960975893737726,-0.0030507424708704524,-0.6686655647828554,-0.6491259279691151,-0.05923449177606498,-0.8139569300851629,-0.8746008279181721,-0.1184768792471038,-0.29128842249685116,-0.8624890222353606,0.16347685249276495,-0.4777741891553878,-1.1357277589373194,0.09325615497866042,-0.6449018219159616,-1.1656616842592566,-0.01007966978687224,-0.7720254786940519,-1.1109307633604901,-0.07559208398184651,-0.21223213859785894,-0.9718685154877725,0.10212300401854894,-0.42834436036115914,-1.3222692903805857,0.04146140755052327,-0.6025099291002508,-1.331142842653159,-0.06426903966811273,-0.7270310128189628,-1.244837213129431,-0.1346449523493029,-0.11329502143170875,-1.0444987100428935,0.02520154933667735,-0.27540057698668297,-1.4312698122671843,-0.01423628039809738,-0.46720110958053374,-1.4702867515599536,-0.07369977667290385,-0.6146699369463012,-1.4059788018097432,-0.11061563924389878,0.014303208942453878,-1.0586597569793448,-0.05806245254838061,-0.0871573793178862,-1.4026165672411268,-0.06211329626952737,-0.25404487974860035,-1.5140005371391627,-0.062306611007001925,-0.41478480919862715,-1.5155016029198987,-0.06378805407667291,O
0.0,0.0,0.0,-0.30577819165671866,-0.14254554057289462,-0.008305101495007437,-0.5240015164884758,-0.39419860293441344,-0.03893076635142469,-0.6807090757673524,-0.6634289347039644,-0.10193346278114958,-0.8222650831047293,-0.8976741866617512,-0.16518685406307887,-0.2644643164431785,-0.8689132363961661,0.12846278860011887,-0.44856818259418746,-1.140143261094742,0.048575189314094276,-0.6263383842724823,-1.1748915583701804,-0.06252620743887086,-0.7670398504906631,-1.1334951773246824,-0.13611635357108662,-0.18070947194179582,-0.9806201519611599,0.07568490152063947,-0.38826861127986145,-1.3298388909962449,0.012672910245359152,-0.577886834455192,-1.3750677292788143,-0.09721496882034963,-0.7270866313998863,-1.3316254182999507,-0.17717962498788278,-0.07985161320957407,-1.0462979380092488,0.005737466824035024,-0.23363435608119884,-1.4362673502729937,-0.036339502869195316,-0.4293252308556517,-1.4983416404355223,-0.10219820413622739,-0.5934534842789446,-1.4617383421501153,-0.14948935275025912,0.049598120175344984,-1.047678837198589,-0.07250156795900241,-0.05369481077387282,-1.3874649973133173,-0.08974218136776754,-0.2106439833208716,-1.5051975990294089,-0.10526054304312288,-0.36844880882216263,-1.523614955700388,-0.11959753200495897,O
0.0,0.0,0.0,-0.2967675889440745,-0.14653461231011886,0.0017275592532768284,-0.5100353830461646,-0.40355305092873883,-0.01520589899346807,-0.6644420748222336,-0.6751698580683912,-0.06743269902074325,-0.8083573841612973,-0.9041229545736201,-0.1224946217872769,-0.268986032768724,-0.8691425326542919,0.14686452201114752,-0.45417566378109414,-1.1206738933100178,0.074191863609811,-0.6209213831384567,-1.1585238896564591,-0.03201760101798308,-0.748800875078255,-1.1308482002564093,-0.101735127468152,-0.19185923785631415,-0.9770831571085439,0.09218750969624274,-0.40363859908073463,-1.3129609469027808,0.03297205451604922,-0.5807707338174389,-1.3380279050140116,-0.07889047192059877,-0.7170047038296212,-1.2867293043103027,-0.15742610281596955,-0.09105179975853041,-1.0493961627565018,0.02157959315039844,-0.2538120698893463,-1.4261763159575673,-0.022427998071012607,-0.45474218598659844,-1.4695208879138786,-0.0968134845519508,-0.6114203648905073,-1.4275830994596685,-0.14557830232042407,0.04036283273043775,-1.0652656073693705,-0.05535679198801259,-0.07050382343265635,-1.4061827156490965,-0.06859127291970503,-0.2417922921162895,-1.5206771083015138,-0.08264883616436076,-0.40509164306467765,-1.541850313408714,-0.09520268070357464,O
0.0,0.0,0.0,-0.28425179185040594,-0.15158473589427243,-0.032754782874090546,-0.4933680284877235,-0.4078557655880041,-0.06826412014762075,-0.6351429460337786,-0.6834945297814792,-0.130022517324994,-0.7709854720380109,-0.9227924273860524,-0.19154807909216917,-0.23959129729689777,-0.8761563894903404,0.08277229179704663,-0.4119443993317518,-1.1436737510146946,-0.01150161417282869,-0.5736973344064769,-1.1859928095448176,-0.12567224515315428,-0.6950411167782214,-1.1563579090780234,-0.19823632308521028,-0.1527742335283298,-0.9873006854661197,0.04355904094400283,-0.33426670316033497,-1.361256862442073,-0.02726718577634574,-0.5063144448890088,-1.4169941252456282,-0.13412474350415232,-0.6493223266902065,-1.3810384050089923,-0.2093507235105593,-0.04699733595083902,-1.05137026615386,-0.014123479642072596,-0.18769601704160385,-1.4431896928537766,-0.06811961277678798,-0.3787372135730265,-1.5065313534994857,-0.14439629442186205,-0.53566236355384,-1.4738288473010102,-0.19390050939932715,0.08532935302441491,-1.0447519625796453,-0.08059990254160039,-0.014689675870744174,-1.3785865520991594,-0.10260786961940292,-0.1694326701980549,-1.5001702031231672,-0.12640156910870196,-0.32684543398520244,-1.53248384351019,-0.1459670366225678,O
0.0,0.0,0.0,-0.2769973185867429,-0.15140490325520117,-0.010672210868098882,-0.47522610760230233,-0.4150337852660478,-0.03784409286728217,-0.6092854944408193,-0.6846255887858731,-0.09571332798663734,-0.7468370672108543,-0.9144976808062002,-0.1538915939308293,-0.23946146449045702,-0.8775582483769179,0.0987403723480685,-0.4007344157033385,-1.160034601910859,0.014631577816227703,-0.5618411545805005,-1.1752378499849567,-0.0889076793553695,-0.6797068549028513,-1.109647440267601,-0.1531125005896665,-0.15156291290422277,-0.9871177930236064,0.05125569361731138,-0.31749635727592823,-1.3642147998926633,-0.010684664426288574,-0.487982292764936,-1.4012459009434635,-0.10289346704119252,-0.6194437304287838,-1.341920545028457,-0.16497230838203664,-0.04520155262898768,-1.0467498142956846,-0.012177328550945568,-0.16514684988941764,-1.445204602630944,-0.05571235517456064,-0.34699580896348353,-1.5094405616956663,-0.11151681125751936,-0.4924026774543679,-1.4687644457085565,-0.14656052364219901,0.08265545181168724,-1.0392507598190548,-0.08290818753486293,0.0014950475807698526,-1.3759686743035342,-0.09361013033595379,-0.1498530124946831,-1.4825410738777585,-0.09967910215069373,-0.29960449875313244,-1.4871155827330393,-0.10526961988475558,O
0.0,0.0,0.0,-0.27327397596487535,-0.15777792966688697,-0.04824631081791026,-0.47409859236365215,-0.43075262262356045,-0.08235123780807017,-0.6119674381333439,-0.6924906750691238,-0.1383519732593079,-0.7460686790064476,-0.9110351884959209,-0.18836845187142398,-0.22866211998738922,-0.8827304910221844,0.0876544719943924,-0.3751413490599182,-1.1422816577027832,-0.010765079958865149,-0.5327195707735223,-1.1947376292810723,-0.11951533466867582,-0.6706082897159394,-1.1847960920577845,-0.18314649681609527,-0.14135976031759742,-0.9883475482931471,0.056449463645608065,-0.3165375243359795,-1.298276719719692,-0.02040514856076646,-0.4794511699481314,-1.3651611725400872,-0.10588411630501277,-0.6285385263169733,-1.3523370490455835,-0.15490975164699355,-0.037999877085659654,-1.0498089260637105,0.0020053005767406516,-0.17026525518151744,-1.3827109970478362,-0.05652194883042565,-0.3333399083579606,-1.4673395433556753,-0.0960520035599684,-0.4819185812354622,-1.476238192258677,-0.10881821593184571,0.08843101641973487,-1.0418443162788038,-0.06483998294475529,-0.0002518663153833216,-1.3517503372023845,-0.09197860457621967,-0.13498444650728006,-1.4698812175516116,-0.09378343731184163,-0.27633416564286883,-1.5127584244718904,-0.08565127401846963,O
0.0,0.0,0.0,-0.272898479505972,-0.1967217024155423,-0.03334543804000654,-0.4768795104166054,-0.459717747340303,-0.07052719594336834,-0.6108664495401344,-0.7374806772855573,-0.13188889058058445,-0.7220895510125002,-0.9678969344310526,-0.19219470270725292,-0.22745863004827227,-0.8829630593167899,0.07976705309716177,-0.3710615107646725,-1.1599137413983547,-0.003199706656302683,-0.5151066270845626,-1.2144234449021512,-0.10349861268363865,-0.6302094564231778,-1.207302420932481,-0.1677845364167725,-0.12347960756742907,-0.9914330605985914,0.0425825418112112,-0.2887294409976982,-1.3467969018286559,-0.023187856672235083,-0.43378766091115173,-1.408035236983445,-0.11606554501569835,-0.5623253028937203,-1.3789009898160447,-0.1812639503286864,-0.0008511482177003299,-1.0551338375819446,-0.012170290008270227,-0.1365460317409146,-1.4131776378650869,-0.06218695739599309,-0.28845396153971326,-1.501443494209316,-0.11910296725833071,-0.4271291346168427,-1.4975246541903953,-0.15586401359709368,0.1446980209911984,-1.0470834410892313,-0.0761058182290314,0.06340517665260413,-1.364481525198612,-0.09347682955713682,-0.05690860573415819,-1.4863989058449003,-0.10105561220713562,-0.19148236834686472,-1.527679170806045,-0.10809975326298069,O
0.0,0.0,0.0,-0.27614037397622393,-0.19144901207938045,-0.0466911674000952,-0.47042917681363866,-0.46007297137182185,-0.08716007277812046,-0.5874656835235719,-0.7268297007301804,-0.15097498811657062,-0.6760679150933998,-0.9688623245434743,-0.21273887655554227,-0.2207581441515374,-0.8924662944686136,0.06331309744973802,-0.35609526831353056,-1.166649605210147,-0.029480444495292805,-0.4872552796971125,-1.2040739275535968,-0.13455015817037538,-0.5882416152650751,-1.1732836994701354,-0.1997893621704819,-0.10106856967697823,-0.9944811670485952,0.028148758571450692,-0.24116305917538675,-1.3386518789055444,-0.04287730615727982,-0.3820617059840696,-1.4020516629595488,-0.1286641432577063,-0.5038036049879215,-1.364063304190153,-0.18636310028789851,0.024392319412155278,-1.0380193782775926,-0.027274577706192828,-0.0705796631101326,-1.4025015758117618,-0.08674894463924572,-0.2154467163281409,-1.4874945984748456,-0.1290497683060479,-0.34323689334013285,-1.4739429329685096,-0.151059105061003,0.1624852361251189,-1.0085946977832791,-0.09383498724919515,0.11754429554811184,-1.330729043171429,-0.1215429119804399,-0.0037291675740210913,-1.4564449801283756,-0.12448958333272066,-0.14076430395732079,-1.489937433247075,-0.12352433333818047,O
